"player_name","player_id","yellow_cards","red_cards","goals","assists","total_minutes_played"
"Sandro Ram<U+00ED>rez",199369,520,0,962,312,273312
"Sandro Sirigu",40456,150,0,50,125,50475
"Sandro Tonali",397033,345,15,90,150,124260
"Sandro Tsveiba",180836,0,0,0,0,2340
"Sandro Wagner",39743,800,32,1376,416,262080
"Sandy Walsh",187329,621,46,184,368,277288
"Sanel Jahic",28719,54,0,0,0,25092
"Sanharib Malki",20351,120,0,120,72,30384
"Sanjin Prcic",125783,594,0,162,162,235116
"Santi Cazorla",15799,684,0,1152,1584,464904
"Santi Comesa<U+00F1>a",380598,441,0,42,63,107877
"Santi Mina",255653,943,0,1863,782,391828
"Santiago Arias",120443,918,0,297,540,452196
"Santiago Arzamendia",520947,24,0,12,0,9120
"Santiago Ascac<U+00ED>bar",423436,544,17,17,51,157386
"Santiago Colombatto",395122,160,0,0,32,24032
"Santiago C<U+00E1>seres",466298,195,0,0,13,29978
"Santiago Garc<U+00ED>a",90489,744,0,62,279,189813
"Santiago Gentiletti",30782,475,0,25,25,116675
"Santiago Montoya",237468,46,0,0,0,8188
"Santiago Palacios",328354,0,0,0,0,720
"Santiago Vergini",94783,304,0,19,0,117420
"Santiago Villafa<U+00F1>e",45328,0,0,0,0,6840
"Santy Ngom",174089,9,0,9,0,4167
"Sanzhar Tursunov",106632,280,0,336,140,152236
"San<U+00E1> Camar<U+00E1>",72767,12,0,0,0,300
"San<U+00E1> Gomes",867107,0,0,0,0,1095
"Sapara",637802,10,0,5,0,625
"Saphir Ta<U+00EF>der",144779,352,0,224,128,197760
"Sardar Azmoun",180337,1118,52,2574,1014,408876
"Sardor Rashidov",217900,0,0,48,0,7216
"Sargis Adamyan",125614,96,0,384,120,54336
"Sarpreet Singh",350357,0,0,0,0,1368
"Sasa Balic",64104,210,0,0,0,58020
"Sasa Kajkut",28594,126,0,126,42,63252
"Sasa Kalajdzic",369567,54,0,414,144,65034
"Sasa Zdjelar",171072,115,0,23,0,44597
"Sascha Burchert",36898,0,0,0,0,43392
"Sascha Kotysch",41125,378,0,27,0,151902
"Sascha M<U+00F6>lders",17689,33,0,66,33,13860
"Sascha Riether",1662,174,0,0,87,103211
"Saso Fornezzi",22109,81,54,0,0,83295
"Sass<U+00E1>",218353,36,0,0,0,2124
"Saturnin Allagb<U+00E9>",274958,36,0,0,0,19440
"Sauli V<U+00E4>is<U+00E4>nen",261095,19,0,0,0,16587
"Saulo Decarli",154578,145,0,29,0,39382
"Sava-Arangel Cestic",464906,18,0,0,0,5406
"Savas Cakir",400276,0,0,0,0,1050
"Saveli Kozlov",490365,90,0,0,15,22125
"Savio",607093,0,0,0,6,3120
"Saviour Godwin",295327,0,0,17,0,374
"Savvas Gentsoglou",46728,150,30,0,0,82170
"Savvas Moudouroglou",256705,0,0,4,0,2144
"Savvas Siatravanis",118048,36,0,0,0,12402
"Savvas Topalidis",355751,0,0,0,0,1080
"Savvas Tsabouris",96818,644,0,92,276,240695
"Sa<U+00EE>f-Eddine Khaoui",270411,126,0,198,90,93186
"Sa<U+00EF>d Bakari",524687,75,0,75,90,97680
"Sa<U+00EF>d Benrahma",290532,18,0,324,270,93348
"Sa<U+00EF>dou Sow",807128,16,0,16,8,15896
"Sa<U+00FA>l Berj<U+00F3>n",74954,175,0,280,455,139440
"Sa<U+00FA>l Garc<U+00ED>a",249471,0,0,0,22,10428
"Sa<U+00FA>l <U+00D1><U+00ED>guez",148928,2130,0,1320,600,787890
"Sa<U+0161>a Luki<U+0107>",245056,882,21,231,147,223797
"Schumacher",44662,0,0,13,26,9386
"Scott Allan",60904,252,0,189,567,119700
"Scott Arfield",55291,837,27,999,540,490239
"Scott Bain",85627,90,15,0,0,233415
"Scott Boden",74777,2,0,2,2,894
"Scott Boyd",22609,288,0,48,32,134208
"Scott Brown",12688,2054,52,442,520,683670
"Scott Brown",21703,0,0,0,0,24570
"Scott Brown",191189,5,0,0,15,6805
"Scott Carson",14555,0,0,0,0,3852
"Scott Dann",62688,759,0,495,231,459987
"Scott Fox",60923,40,20,0,20,193440
"Scott Fraser",193079,30,0,10,35,12090
"Scott Malone",101682,69,0,0,23,34661
"Scott Martin",330174,160,10,30,20,55060
"Scott McDonald",13799,308,44,594,396,158246
"Scott McKenna",255906,150,30,75,30,130320
"Scott McMann",192077,375,0,15,195,214485
"Scott McTominay",315969,405,0,240,60,172725
"Scott Pittman",182614,132,0,204,168,123288
"Scott Robertson",536533,2,0,0,0,210
"Scott Robinson",60960,228,0,133,133,87704
"Scott Sinclair",31552,120,0,1980,750,387780
"Scott Smith",193104,0,0,0,0,26
"Scott Tanser",268119,195,0,75,165,169740
"Scott Tiffoney",387579,20,0,20,30,9320
"Scott Wright",276914,65,0,169,221,72202
"Sead Haksabanovic",349300,0,0,0,0,1278
"Sead Kolasinac",94005,1107,0,270,702,427626
"Seamus Coleman",68390,726,0,429,561,657261
"Sean Clare",425456,50,5,60,15,22105
"Sean Goss",289843,72,0,27,63,32013
"Sean Kelly",226151,135,0,45,90,87570
"Sean Klaiber",268113,624,0,264,600,328896
"Sean Longstaff",346707,140,14,112,70,111146
"Sean Mackie",374984,56,0,0,24,7040
"Sean McKirdy",281804,0,0,0,0,188
"Sean McLoughlin",524210,12,0,6,6,14580
"Sean Morrison",79723,144,0,24,72,75120
"Sean Murray",148907,0,0,0,16,8384
"Sean Raggett",226219,4,0,0,0,864
"Sean Scannell",61549,0,0,0,0,1245
"Sean Slaven",451113,0,0,0,0,27
"Sean Welsh",62565,280,0,80,140,95820
"Seba P<U+00E9>rez",182108,304,16,32,32,53280
"Sebastiaan Bornauw",338629,270,15,135,75,129630
"Sebastiaan Brebels",316398,0,0,0,15,4995
"Sebastian Andersen",62445,20,0,100,20,28420
"Sebastian Andersson",147573,252,0,532,140,152908
"Sebastian Avanzini",512257,10,0,0,0,4260
"Sebastian Boenisch",36914,140,28,28,56,53816
"Sebastian Breza",459842,0,0,0,0,1170
"Sebastian Buch",345593,0,0,6,0,1422
"Sebastian Czajkowski",306793,0,0,20,20,7010
"Sebastian Denius",325992,0,0,0,10,1520
"Sebastian Eriksson",60534,29,0,29,0,15660
"Sebastian Ernst",108198,0,0,0,0,270
"Sebastian Freis",25468,30,0,30,60,13320
"Sebastian Giovinco",52312,32,0,64,32,9440
"Sebastian Griesbeck",153555,240,0,24,24,81168
"Sebastian Gr<U+00F6>nning",439456,112,0,112,14,24878
"Sebastian Hausner",425808,165,15,0,15,72720
"Sebastian Holm<U+00E9>n",222320,360,0,120,72,255864
"Sebastian Jakubiak",124084,26,0,26,52,35360
"Sebastian John",229032,0,0,0,0,5760
"Sebastian Jung",49730,70,0,0,175,114415
"Sebastian J<U+00F6>rgensen",542654,11,0,121,77,20416
"Sebastian Kehl",410,105,0,21,42,51786
"Sebastian Kerk",124517,50,0,25,50,42650
"Sebastian Langkamp",39094,918,0,27,54,274077
"Sebastian Larsson",31720,612,34,102,238,192338
"Sebastian Maier",126285,0,0,27,0,9828
"Sebastian Mielitz",42079,216,0,0,0,265680
"Sebastian Polter",60957,210,60,690,300,171510
"Sebastian Przyrowski",24567,0,0,0,0,3600
"Sebastian Pr<U+00F6>dl",37981,945,0,210,70,307545
"Sebastian Rode",44466,1404,0,396,432,377532
"Sebastian Rudy",57051,2204,38,646,1216,677958
"Sebastian Schonlau",213751,50,0,50,0,54000
"Sebastian Sommer",371869,0,0,0,0,135
"Sebastian Soto",605498,0,0,0,0,1800
"Sebastian Steblecki",220976,24,0,72,0,15912
"Sebastian Szymanski",320748,330,0,120,255,105375
"Sebastian Tounekti",539677,7,0,0,0,1554
"Sebastian Vasiliadis",333516,266,0,19,19,78508
"Sebastian Walukiewicz",345458,42,0,0,14,49518
"Sebastiano Esposito",538918,9,0,9,0,2862
"Sebastiano Luperto",278531,320,0,0,40,109900
"Sebastien De Maio",56830,1120,0,192,32,408160
"Sebasti<U+00E1>n Ayala",272259,16,0,0,0,3136
"Sebasti<U+00E1>n Bartolini",89278,360,0,100,0,89100
"Sebasti<U+00E1>n Blanco",54576,34,0,0,0,6834
"Sebasti<U+00E1>n Coates",102427,2584,34,782,306,880770
"Sebasti<U+00E1>n Crist<U+00F3>foro",188157,420,0,28,56,158284
"Sebasti<U+00E1>n Driussi",294853,216,0,432,378,155898
"Sebasti<U+00E1>n Dubarbier",55866,416,0,0,26,74308
"Sebasti<U+00E1>n Leto",39256,210,0,252,231,36834
"Sebasti<U+00E1>n Nayar",55959,72,0,36,12,15312
"Sebasti<U+00E1>n Palacios",262861,16,0,192,32,33584
"Sebasti<U+00E1>n Pinto",64952,0,0,19,19,9785
"Sebasti<U+00E1>n P<U+00ED>riz",145808,69,0,0,23,11546
"Sebasti<U+00E1>n Ribas",45577,24,0,24,0,7224
"Sebasti<U+00E1>n Rinc<U+00F3>n",223917,0,0,54,0,8802
"Sebasti<U+00E1>n Rusculleda",53155,130,0,13,13,21671
"Sebasti<U+00E1>n Setti",80441,15,0,0,0,11280
"Sebastjan Spahiu",507733,0,0,0,0,741
"Sebbe Augustijns",674261,5,0,0,0,2485
"Seb<U+00E1>",152176,644,23,368,598,235796
"Sedat Agcay",8691,377,58,29,58,131805
"Sedat Bayrak",8709,76,0,0,0,20159
"Sedat Sahint<U+00FC>rk",388210,0,0,0,0,3696
"Sefa Akg<U+00FC>n",321705,0,0,0,0,110
"Sefa Isci",200789,0,0,0,0,390
"Sefa Yilmaz",56518,814,0,555,370,275502
"Segun Owobowale",288245,0,0,0,0,72
"Seifedin Chabbi",106862,0,0,0,0,1080
"Sejad Salihovic",9354,120,0,90,30,24150
"Seko Fofana",182893,483,42,504,399,358806
"Sekou Baradji",23890,0,0,0,0,120
"Sekou Ciss<U+00E9>",22339,66,0,110,44,37510
"Sekou Keita",339152,0,0,0,0,60
"Sekou Oliseh",76075,40,0,80,60,16620
"Sekou Sidibe",409513,0,0,0,0,1120
"Sekou Sylla",587333,12,0,4,0,1632
"Selcuk Alibaz",89005,0,0,0,0,2190
"Selcuk Inan",35026,750,30,720,480,349740
"Selcuk Sahin",7025,713,0,217,124,207855
"Selim Amallah",377219,748,22,726,352,189640
"Selim Ay",157175,702,0,162,81,259983
"Selim Ben Djemia",119261,21,0,0,0,4977
"Selim Bouadla",58455,21,0,0,0,8715
"Selim Ilgaz",205551,0,0,38,38,22268
"Selimcan Temel",653877,6,0,0,0,702
"Sem Scheperman",618083,0,0,0,0,39
"Sem Steijn",593519,0,0,8,0,216
"Sema Vel<U+00E1>zquez",99296,280,0,60,0,80000
"Semedo",138649,120,0,0,15,37245
"Semen Datsenko",280076,11,0,0,0,5335
"Semen Fomin",72873,192,0,72,0,36480
"Semen Klyuchyk",405621,0,0,0,0,101
"Semen Matviychuk",285866,0,0,0,0,1560
"Semi Ajayi",251912,56,14,42,0,40600
"Semih G<U+00FC>ler",265542,57,0,0,0,9823
"Semih Karadeniz",293135,20,0,0,0,3860
"Semih Kaya",60709,595,35,175,70,380310
"Semih Sent<U+00FC>rk",7043,162,0,297,54,42714
"Senad Jarovic",331169,0,0,0,0,602
"Senad Lulic",61449,1829,0,620,930,546375
"Sener <U+00D6>zbayrakli",169873,744,31,93,403,340535
"Senijad Ibricic",27861,180,0,0,0,29232
"Senin Sebai",332554,171,0,57,76,27797
"Senna Miangue",249552,170,0,51,34,87057
"Senne Lammens",503883,0,0,0,0,1080
"Senne Lynen",338668,0,0,11,33,5577
"Senol Can",7309,78,0,0,0,83304
"Senou Coulibaly",596240,77,11,33,0,32197
"Seny Dieng",250870,0,0,0,0,23040
"Seok-yeong Yun",126643,80,0,0,0,36300
"Sepp De Roover",30741,18,0,0,36,18054
"Sepp van den Berg",541231,36,0,12,0,25032
"Serbay Can",388380,0,0,0,0,4
"Sercan Kaya",114165,207,0,115,184,62675
"Sercan Sararer",45464,36,0,0,0,13824
"Sercan Yildirim",47604,261,29,406,464,119625
"Serdar Aziz",44996,2584,76,608,342,564908
"Serdar Deliktas",119301,78,26,130,26,45292
"Serdar Dursun",80059,64,0,480,128,60032
"Serdar G<U+00FC>rler",98512,713,0,1302,868,396490
"Serdar Kesimal",49733,54,0,0,0,12978
"Serdar Kurtulus",35275,250,0,0,75,89950
"Serdar Saatci",655899,30,0,10,10,9450
"Serdar Tasci",34593,510,0,102,68,241230
"Serdar <U+00D6>zkan",8487,374,0,238,374,194616
"Serder Serderov",129103,0,0,0,0,1575
"Serge Akakpo",39316,88,0,22,0,65230
"Serge Arnaud Aka",426734,0,0,0,11,3410
"Serge Atakayi",333275,0,0,0,0,187
"Serge Aurier",127032,1056,0,384,960,513472
"Serge Gakp<U+00E9>",36293,468,0,468,216,239616
"Serge Gnabry",159471,270,0,2295,1161,401166
"Serge Leuko",184917,32,0,0,16,14496
"Serge N'Guessan",263294,48,0,0,0,6732
"Serge Tabekou",370522,76,0,76,38,38076
"Serge-Philippe Raux Yao",683891,0,0,0,0,864
"Sergei Zenjov",85626,30,0,0,60,19500
"Sergej Grubac",429318,9,0,0,0,1575
"Sergej Milinkovi<U+0107>-Savi<U+0107>",266302,1972,29,1769,1450,701452
"Sergen Picinciol",306222,48,0,0,0,9012
"Sergen Yatagan",620074,0,0,0,0,10
"Serges Debl<U+00E9>",79989,174,29,319,232,107764
"Sergey Babkin",622461,21,0,0,7,5565
"Sergey Balanovich",78332,261,0,116,290,216311
"Sergey Borodin",318403,15,0,0,0,5265
"Sergey Bozhin",265282,85,0,0,17,24820
"Sergey Breev",146010,110,0,88,44,32934
"Sergey Bryzgalov",137179,270,27,81,0,144855
"Sergey Chepchugov",79209,0,0,0,0,11400
"Sergey Chernik",129561,0,0,0,0,35724
"Sergey Chibisov",747205,0,0,0,0,84
"Sergey Davydov",51630,0,0,0,14,4508
"Sergey Ignashevich",9644,338,0,234,78,313690
"Sergey Ignatjev",117847,20,0,0,20,10680
"Sergey Karetnik",297765,0,0,15,15,11610
"Sergey Kislyak",45613,364,0,28,28,82544
"Sergey Kochkanyan",685855,0,0,0,0,315
"Sergey Kornilenko",15881,299,0,391,115,96140
"Sergey Kotov",55360,0,0,0,0,1620
"Sergey Krivets",53238,56,0,84,56,47236
"Sergey Kuznetsov",43060,16,0,16,0,4320
"Sergey Kuznetsov",54291,0,0,68,34,42755
"Sergey Makarov",267356,120,0,0,30,37485
"Sergey Maslov",58415,11,0,11,0,10329
"Sergey Narubin",48542,19,0,0,0,19437
"Sergey Parshivlyuk",52477,1428,0,102,408,503200
"Sergey Pesjakov",61397,372,0,0,0,388182
"Sergey Petrov",102581,756,56,336,532,521808
"Sergey Pinyaev",516751,6,0,24,18,2982
"Sergey Podoksenov",436906,12,0,0,0,6252
"Sergey Politevich",67855,620,0,62,0,207235
"Sergey Ryzhikov",25035,403,31,0,31,439270
"Sergey Samodin",15593,145,0,174,0,72007
"Sergey Serchenkov",282644,34,0,34,17,15759
"Sergey Slepov",396273,24,0,0,0,2124
"Sergey Smorodin",189637,0,0,0,0,450
"Sergey Sukharev",147183,133,0,19,57,47519
"Sergey Terekhov",74081,900,0,250,325,290525
"Sergey Tkachev",132091,780,0,754,780,343174
"Sergey Veremko",75213,46,0,0,0,34546
"Sergey Volkov",520060,0,0,13,0,2912
"Sergey Zabrodin",398847,0,0,0,0,300
"Sergi Can<U+00F3>s",251845,162,0,72,36,44496
"Sergi Darder",142021,1269,27,540,567,519507
"Sergi Enrich",81988,682,0,1209,744,396676
"Sergi Gonz<U+00E1>lez",281979,0,0,0,0,4050
"Sergi Guardiola",256429,322,0,529,230,191843
"Sergi G<U+00F3>mez",92947,1184,32,128,128,637536
"Sergi Palencia",268176,171,0,0,76,55195
"Sergi Roberto",85370,1054,68,340,1156,637908
"Sergi Samper",181112,160,0,0,60,49280
"Serginho",40555,18,0,0,0,10764
"Serginho",52976,352,0,132,22,76604
"Serginho",96928,20,0,0,0,11680
"Serginho",167976,0,0,0,0,942
"Sergio",456449,70,0,56,42,38584
"Sergio Ag<U+00FC>ero",26399,756,36,6696,1512,696384
"Sergio Akieme",355627,0,0,0,14,5040
"Sergio Araujo",110366,780,30,1230,510,267480
"Sergio Arribas",477238,0,0,0,0,200
"Sergio Arribas",537762,7,0,0,0,1106
"Sergio Asenjo",51710,462,0,0,0,841680
"Sergio Bermejo",372051,0,0,0,12,1128
"Sergio Busquets",65230,3626,0,259,925,1170976
"Sergio Camello",505674,0,0,13,0,1170
"Sergio Canales",66106,1404,0,1584,1728,773388
"Sergio Carreira",545647,0,0,0,0,333
"Sergio Chica",433824,48,0,12,0,19596
"Sergio C<U+00F3>rdova",377387,64,0,144,48,43296
"Sergio Escudero",93935,2013,0,363,594,610434
"Sergio Floccari",30638,248,0,527,62,186589
"Sergio Garc<U+00ED>a",7922,580,0,580,522,201753
"Sergio Garc<U+00ED>a",323169,0,0,0,0,48
"Sergio G<U+00F3>mez",366930,70,0,70,182,59668
"Sergio Herrera",248738,126,18,0,0,142956
"Sergio Leal",55878,36,0,0,0,5958
"Sergio Le<U+00F3>n",145769,286,0,792,66,175846
"Sergio Lozano",341277,0,0,0,0,1078
"Sergio Marcos",126875,0,0,0,0,8740
"Sergio Maselli",542572,0,0,0,0,90
"Sergio Mendigutxia",158071,0,0,0,0,348
"Sergio Mora",62611,102,0,0,0,16592
"Sergio Moreno",607779,0,0,0,0,248
"Sergio Padt",79573,297,0,0,33,749430
"Sergio Pelegr<U+00ED>n",57944,84,0,0,0,20706
"Sergio Pellissier",5928,145,0,812,145,161588
"Sergio Pe<U+00F1>a",224672,240,0,260,180,144820
"Sergio Postigo",158791,525,21,63,42,198618
"Sergio Ramos",25557,3977,82,2296,492,991872
"Sergio Reguil<U+00F3>n",282429,528,0,110,374,214522
"Sergio Rico",207302,216,0,0,0,495936
"Sergio Rochet",264014,48,0,0,0,184128
"Sergio Romero",30690,93,31,0,0,247163
"Sergio Segura",476101,0,0,0,0,480
"Sergio S<U+00E1>nchez",38270,594,33,0,0,154275
"Sergio <U+00C1>lvarez",45912,140,28,0,28,380660
"Sergio <U+00C1>lvarez",138935,783,0,108,81,259335
"Sergiy Barilko",59407,21,0,0,7,3178
"Sergiy Basov",119717,270,0,15,0,84150
"Sergiy Bolbat",264063,525,0,336,231,195321
"Sergiy Borzenko",100163,180,0,36,12,77520
"Sergiy Buletsa",404846,20,0,100,90,39490
"Sergiy Chebotaev",107274,195,0,0,60,67665
"Sergiy Chenbay",226014,48,0,0,0,12996
"Sergiy Chobotenko",245021,132,22,33,11,62007
"Sergiy Datsenko",107373,8,0,0,0,880
"Sergiy Davydov",42624,14,0,0,0,1624
"Sergiy Garashchenkov",193812,9,0,0,0,3816
"Sergiy Gorbunov",288853,65,0,39,52,35802
"Sergiy Gryn",269374,114,0,304,95,102296
"Sergiy Kosovskyi",343316,0,0,0,0,8
"Sergiy Kostyuk",59420,0,0,0,0,8
"Sergiy Kravchenko",59076,588,28,84,252,201712
"Sergiy Kryvtsov",74089,896,0,320,128,384768
"Sergiy Kulynych",348839,30,15,0,0,26760
"Sergiy Kyslenko",552418,0,0,0,0,84
"Sergiy Litovchenko",128813,100,0,0,0,67150
"Sergiy Loginov",110688,300,0,40,20,148660
"Sergiy Lyulka",91991,624,0,0,52,218088
"Sergiy Mayboroda",628570,5,0,5,0,1705
"Sergiy Melinyshyn",452579,50,0,0,0,7550
"Sergiy Myakushko",193158,114,0,266,285,115634
"Sergiy Napolov",316946,0,0,8,0,1280
"Sergiy Nazarenko",24043,126,0,84,42,32277
"Sergiy Panasenko",307053,70,0,14,14,15582
"Sergiy Petko",353584,208,0,16,16,54416
"Sergiy Petrov",343769,98,0,56,42,49756
"Sergiy Pogorilyi",92046,80,0,0,0,36000
"Sergiy Politylo",58606,620,0,341,341,400768
"Sergiy Prykhodko",340773,9,0,0,0,690
"Sergiy Pshenychnykh",25618,96,0,0,0,50160
"Sergiy Rudyka",87097,462,0,44,44,71302
"Sergiy Rybalka",81649,1344,0,256,448,383712
"Sergiy Semenyuk",220807,44,0,22,0,14014
"Sergiy Shapoval",168376,15,0,0,0,10515
"Sergiy Shestakov",221955,114,0,57,57,94487
"Sergiy Shevchuk",58440,25,0,25,25,42850
"Sergiy Siminin",58252,891,54,81,54,243432
"Sergiy Sitalo",106928,30,0,0,0,21600
"Sergiy Starenkyi",93077,266,0,266,57,77881
"Sergiy Sydorchuk",124182,1820,28,504,476,480592
"Sergiy Syzyi",255641,0,0,0,0,327
"Sergiy Vakulenko",170354,306,0,162,36,90756
"Sergiy Voronin",114658,342,0,57,76,96691
"Sergiy Vovkodav",58977,0,0,0,0,11520
"Sergiy Yavorskyi",91479,1088,32,320,32,339232
"Sergi<U+00F1>o Dest",361104,84,0,60,108,90060
"Serhan Yilmaz",252800,11,0,0,0,1683
"Serhat Ahmetoglu",667401,24,0,0,8,5016
"Serhat Kot",228405,0,0,0,0,9
"Serhou Guirassy",270541,432,24,1008,120,192912
"Serkan Asan",491966,70,14,14,28,44030
"Serkan Bakan",416626,0,0,5,0,465
"Serkan Balci",7345,450,0,25,25,116400
"Serkan Demirezen",374087,0,0,0,0,52
"Serkan Kirintili",16058,560,80,0,0,788360
"Serkan Kurtulus",45005,0,0,0,0,12124
"Serkan Yanik",58749,20,0,0,0,5640
"Serol Demirhan",67583,0,0,0,0,10164
"Sertan Vardar",29642,14,0,0,0,4382
"Servet Cetin",7041,154,0,88,66,93060
"Sessi D'Almeida",291111,0,0,0,0,2988
"Seth De Witte",42191,408,48,216,120,166392
"Seung-woo Lee",280239,135,0,45,0,20310
"Seydou Doumbia",75287,264,0,1056,363,174339
"Seydou Keita",5486,252,0,112,28,116088
"Seydou Sy",333694,17,0,0,0,8925
"Seyi Adekoya",483047,0,0,30,0,5780
"Sezer Badur",32611,0,0,22,0,14124
"Sezer <U+00D6>zmen",110697,0,0,0,0,1584
"Sezer <U+00D6>zt<U+00FC>rk",8689,44,0,66,66,22198
"Sezgin Coskun",58821,84,0,56,28,99372
"Se<U+00E1>n Dillon",51661,80,0,48,32,81424
"Shadrach Eghan",261154,12,0,12,12,6120
"Shahab Zahedi",350828,154,0,182,42,36064
"Shaher Mansour",432048,0,0,0,0,4
"Shakhban Gaydarov",515076,0,0,0,0,6630
"Shamar Nicholson",354666,135,15,600,195,94965
"Shamil Asildarov",43402,16,0,0,0,4256
"Shamil Gasanov",336854,85,17,17,0,42279
"Shandon Baptiste",533916,16,0,8,0,8208
"Shane Duffy",119269,676,26,260,130,313222
"Shane Long",37304,630,0,1295,805,436625
"Shane O'Neill",229912,0,0,0,0,64
"Shani Tarashaj",184381,22,0,22,0,9262
"Shapi Suleymanov",335725,456,0,624,264,152016
"Shaq Moore",336168,0,0,0,0,12492
"Shaquile Woudstra",336207,0,0,0,0,110
"Shaquille Pinas",446248,204,0,102,34,104720
"Shaun Byrne",166260,121,11,22,0,46002
"Shaun MacDonald",10375,17,0,17,0,9214
"Shaun Maloney",9508,0,0,23,115,12535
"Shaun Rooney",280409,81,9,27,9,32310
"Shaun Want",332866,99,0,11,0,38258
"Shaun Wright-Phillips",3467,0,0,0,0,6180
"Shawn Adewoye",358021,45,9,0,9,18603
"Shawn Parker",89659,44,0,0,22,5764
"Shay Facey",183282,15,0,0,0,1240
"Shay Given",3146,78,0,0,0,48750
"Shay Logan",58579,774,0,234,360,375714
"Shayon Harrison",345739,0,0,0,0,49
"Shea Gordon",322766,0,0,0,0,1264
"Sheldon Bateau",113378,250,0,50,25,138975
"Shemmy Mayembe",432094,9,0,0,0,4689
"Sheraldo Becker",188888,483,0,621,851,302933
"Sheran Yeini",58342,140,0,20,0,62040
"Sherel Floranus",315211,437,0,57,190,232237
"Sheriff Isa",215596,24,0,12,12,14928
"Sherjill MacDonald",9604,0,0,18,0,5220
"Sherwin Seedorf",411544,6,0,12,6,9642
"Sheyi Ojo",236510,68,0,119,204,54587
"Shi Tang",288511,0,0,0,24,1824
"Shihao Wei",267556,36,0,0,0,5256
"Shikabala",28463,64,0,32,32,16928
"Shinji Kagawa",81785,385,0,1225,1470,381465
"Shinji Okazaki",79642,340,0,1156,442,366758
"Shkodran Maholli",183499,20,0,40,40,11780
"Shkodran Mustafi",88590,2405,74,629,222,793835
"Shola Ameobi",3276,0,0,0,0,684
"Shola Shoretire",640026,3,0,0,0,111
"Shon Weissman",247652,39,0,91,39,28704
"Shota Bibilov",73681,0,0,0,0,1207
"Show",568216,150,0,0,20,33410
"Shoya Nakajima",188911,132,0,352,528,149006
"Shuichi Gonda",79517,24,0,0,0,38880
"Shurandy Sambo",412937,0,0,0,0,91
"Siaka Bagayoko",401987,25,0,0,0,4095
"Siaka Ti<U+00E9>n<U+00E9>",34026,92,0,46,23,30176
"Sibiry Keita",565778,10,0,10,0,4450
"Sidcley",330060,72,0,90,90,54900
"Sidnei",27374,768,0,160,160,488224
"Sidney Friede",282658,60,0,24,12,7584
"Sidney Raebiger",717345,0,0,0,0,60
"Sidney Sam",39102,111,37,185,74,110852
"Sidrit Guri",189604,80,0,80,40,29080
"Sidy Sarr",364233,198,0,0,54,40752
"Siebe Blondelle",33707,924,0,112,196,288624
"Siebe Horemans",314915,15,0,0,15,15600
"Siebe Schrijvers",208552,676,0,1040,780,354848
"Siebe Van Der Heyden",400131,165,0,0,0,30195
"Siebe Wylin",583920,0,0,0,0,1059
"Sieben Dewaele",371936,60,12,0,12,17292
"Siem de Jong",45509,120,30,750,240,182640
"Siemen Voet",460845,44,22,22,0,22572
"Sigurd Rosted",230336,306,17,170,51,128775
"Sikou Niakat<U+00E9>",413118,26,0,0,0,8593
"Silas",373302,100,0,50,30,28550
"Silas",612826,72,0,156,60,28476
"Silas Gnaka",481091,108,0,0,54,81954
"Silas Songani",264299,65,0,91,78,32851
"Silas Zehnder",317753,0,0,0,0,11
"Silvan Hefti",237666,88,22,22,44,47586
"Silvan Widmer",168989,435,0,261,580,368039
"Silvester van der Water",386164,90,0,180,72,38880
"Silvestre Varela",31316,651,0,403,527,307706
"Silvije Begic",290774,336,16,80,0,96512
"Silvinho Esajas",710999,0,0,0,0,42
"Silvio Proto",12518,231,0,0,0,401940
"Silviu Lung Jr.",73731,468,72,0,0,400536
"Silv<U+00E8>re Ganvoula",312819,76,19,228,38,64220
"Silv<U+00E9>rio",321934,0,0,0,0,6630
"Sime Vrsaljko",76061,1462,0,102,680,414834
"Simen Jukler<U+00F6>d",230985,96,0,64,176,103296
"Simeon Jackson",44913,75,0,75,15,32955
"Simeon Raykov",86739,0,0,0,0,784
"Simeon Slavchev",169006,0,0,0,0,3416
"Simo Rumbullaku",234237,0,0,0,0,13015
"Simon Adingra",658536,25,0,35,15,5790
"Simon Asta",392131,20,0,0,0,9290
"Simon Baekgaard",517422,10,0,30,0,1810
"Simon Banza",344869,216,18,378,108,69948
"Simon Church",66959,26,0,91,39,21918
"Simon Cziommer",3170,20,0,0,40,26780
"Simon Deli",234124,104,26,78,78,123344
"Simon Di<U+00E9>dhiou",363537,55,0,55,55,26961
"Simon Falette",170927,672,28,140,84,229768
"Simon Ferry",42609,16,0,0,0,5184
"Simon Francis",13573,416,32,0,176,196336
"Simon Graves",542858,65,0,0,13,51454
"Simon Gustafson",255474,400,20,720,600,261040
"Simon Hedlund",116900,154,0,308,682,156662
"Simon Jakobsen",108315,325,25,25,100,189325
"Simon Janssen",457092,0,11,0,33,15719
"Simon Kjaer",48859,1672,38,418,152,830072
"Simon Kroon",189989,154,0,242,264,84062
"Simon Lappin",14792,88,0,33,33,37378
"Simon Lorenz",278459,0,0,0,0,1620
"Simon Makienok",87162,90,0,150,0,30030
"Simon Mignolet",50219,363,0,0,33,842952
"Simon Moore",123536,0,0,0,0,7200
"Simon Murray",177130,32,0,144,72,30072
"Simon Piesinger",89541,435,29,145,58,165300
"Simon Poulsen",23097,210,0,84,147,133665
"Simon Pouplin",24105,33,0,0,0,24024
